Hhid,Day,Comp,SEC,Age,Child,Ncars,Gend,Wstat,AgeP,Actnr,Atype,With,BT,ET,Home,PPC,Mode,TravTime,TravDist,Eindhoven,Dur
4130150,1,3,3,0,0,2,1,2,0,3,9,0,1720,2700,1,5626,0,20,5.56,1,620
4131147,1,3,3,1,3,2,0,2,1,1,9,0,300,730,1,5582,,0,,1,270
4131147,1,3,3,1,3,2,0,2,1,2,0,0,745,1200,0,5654,0,15,3.64,1,295
4131147,1,3,3,1,3,2,0,2,1,3,1,0,1205,1245,0,5654,0,5,0,1,40
4131147,1,3,3,1,3,2,0,2,1,4,1,0,1255,1345,0,5654,0,10,0,1,90
4131147,1,3,3,1,3,2,0,2,1,5,0,0,1355,1500,0,5654,0,10,0,1,105
4131147,1,3,3,1,3,2,0,2,1,6,9,0,1515,2700,1,5582,0,15,3.64,1,745
4131147,1,3,3,1,3,2,1,2,1,1,9,0,300,815,1,5582,,0,,1,315
4131147,1,3,3,1,3,2,1,2,1,2,0,0,830,925,0,5654,0,15,3.64,1,95
4131147,1,3,3,1,3,2,1,2,1,3,1,0,930,1000,0,5654,1,5,0,1,70
4131147,1,3,3,1,3,2,1,2,1,4,0,0,1005,1400,0,5654,1,5,0,1,275
4131147,1,3,3,1,3,2,1,2,1,5,1,0,1405,1455,0,5644,0,5,2.5,1,50
4131147,1,3,3,1,3,2,1,2,1,6,0,0,1500,1830,0,5654,0,5,2.5,1,210
4131147,1,3,3,1,3,2,1,2,1,7,9,0,1840,2700,1,5582,0,10,3.64,1,540
4131154,1,4,1,2,0,1,0,0,2,1,9,0,300,2700,1,5611,,0,,1,1440
4131154,1,4,1,2,0,1,1,0,2,1,9,0,300,2700,1,5611,,0,,1,1440
4133121,1,2,3,1,2,2,0,2,1,1,9,0,300,745,1,5684,,0,,1,285
4133121,1,2,3,1,2,2,0,2,1,2,0,0,800,1730,0,5611,0,15,14.6,1,570
4133121,1,2,3,1,2,2,0,2,1,3,9,0,1745,2700,1,5684,0,15,14.6,1,595
4133121,1,2,3,1,2,2,1,0,1,1,9,0,300,1000,1,5684,,0,,1,420
4133121,1,2,3,1,2,2,1,0,1,2,3,0,1003,1030,0,5683,0,3,0.75,1,27
4133121,1,2,3,1,2,2,1,0,1,3,9,0,1035,1330,1,5684,0,5,0.75,1,215
4133121,1,2,3,1,2,2,1,0,1,4,6,0,1345,1630,0,5262,0,15,22.37,1,205
4133121,1,2,3,1,2,2,1,0,1,5,9,0,1645,2700,1,5684,0,15,22.37,1,655
4133130,1,4,2,3,0,2,1,0,3,1,9,0,300,900,1,5688,,0,,1,360
4133130,1,4,2,3,0,2,1,0,3,2,6,0,930,1200,0,5633,1,30,16.2,1,190
4133130,1,4,2,3,0,2,1,0,3,3,9,0,1230,1830,1,5688,1,30,16.2,1,360
4133130,1,4,2,3,0,2,1,0,3,4,6,0,1840,2030,0,5688,1,10,0,1,150
4133130,1,4,2,3,0,2,1,0,3,5,9,0,2040,2700,1,5688,1,10,0,1,420
4133130,1,4,2,3,0,2,0,0,3,1,9,0,300,1300,1,5688,,0,,1,600
4133130,1,4,2,3,0,2,0,0,3,2,7,0,1330,1630,0,5683,1,30,7.48,1,180
4133130,1,4,2,3,0,2,0,0,3,3,9,0,1700,2700,1,5688,1,30,7.48,1,600
4133136,1,3,3,2,0,2,0,2,2,1,9,0,300,200,1,2678,,0,,1,-60
4133136,1,3,3,2,0,2,0,2,2,2,9,0,210,1200,1,2678,1,10,0,1,630
4133136,1,3,3,2,0,2,0,2,2,3,7,0,1205,1300,0,2678,0,5,0,1,95
4133136,1,3,3,2,0,2,0,2,2,4,9,0,1305,1400,1,2678,0,5,0,1,95
4133136,1,3,3,2,0,2,0,2,2,5,7,0,1600,2000,0,5657,0,120,137.13,1,240
4133136,1,3,3,2,0,2,0,2,2,6,7,0,2045,2100,0,5611,1,45,7.65,1,55
4133136,1,3,3,2,0,2,0,2,2,7,7,0,2140,2140,0,5657,1,40,7.65,1,0
4133136,1,3,3,2,0,2,0,2,2,8,9,0,2340,2700,1,2678,0,120,137.13,1,240
4133136,1,3,3,2,0,2,1,1,1,1,9,0,300,200,1,2678,,0,,1,-60
4133136,1,3,3,2,0,2,1,1,1,2,9,0,210,1200,1,2678,1,10,0,1,630
4133136,1,3,3,2,0,2,1,1,1,3,7,0,1205,1300,0,2678,3,5,0,1,95
4133136,1,3,3,2,0,2,1,1,1,4,9,0,1305,1310,1,2678,3,5,0,1,5
4133136,1,3,3,2,0,2,1,1,1,5,3,0,1315,1330,0,2678,1,5,0,1,15
4133136,1,3,3,2,0,2,1,1,1,6,9,0,1335,1400,1,2678,1,5,0,1,65
4133136,1,3,3,2,0,2,1,1,1,7,7,0,1600,2000,0,5657,3,120,137.13,1,240
4133136,1,3,3,2,0,2,1,1,1,8,7,0,2045,2100,0,5657,1,45,0,1,55
4133136,1,3,3,2,0,2,1,1,1,9,7,0,2140,2140,0,5657,1,40,0,1,0
4133136,1,3,3,2,0,2,1,1,1,10,9,0,2340,2700,1,2678,3,120,137.13,1,240
4133162,1,1,0,2,0,1,0,2,2,1,9,0,300,930,1,5616,,0,,1,390
4133162,1,1,0,2,0,1,0,2,2,2,1,0,1030,1550,0,5928,1,60,52.49,1,320
4133162,1,1,0,2,0,1,0,2,2,3,9,0,1650,2700,1,5616,1,60,52.49,1,650
4133552,1,4,2,3,0,1,1,0,3,1,9,0,300,730,1,5506,,0,,1,270
4133552,1,4,2,3,0,1,1,0,3,2,7,0,750,1010,0,5644,3,20,11.36,1,180
4133552,1,4,2,3,0,1,1,0,3,3,9,0,1030,1545,1,5506,3,20,11.36,1,315
4133552,1,4,2,3,0,1,1,0,3,4,3,0,1548,1615,0,5506,1,3,0,1,67
4133552,1,4,2,3,0,1,1,0,3,5,9,0,1618,2700,1,5506,1,3,0,1,682
4133552,1,4,2,3,0,1,0,0,3,1,9,0,300,815,1,5506,,0,,1,315
4133552,1,4,2,3,0,1,0,0,3,2,7,0,830,1115,0,5511,0,15,5.12,1,205
4133552,1,4,2,3,0,1,0,0,3,3,9,0,1130,2700,1,5506,0,15,5.12,1,970
4134118,1,2,1,1,0,1,0,2,1,1,9,0,300,2700,1,5616,,0,,1,1440
4134184,1,1,1,1,0,2,1,2,1,1,9,0,300,815,1,5531,,0,,1,315
4134184,1,1,1,1,0,2,1,2,1,2,0,0,855,1710,0,5625,0,40,30.42,1,535
4134184,1,1,1,1,0,2,1,2,1,3,9,0,1755,1845,1,5531,0,45,30.42,1,90
4134184,1,1,1,1,0,2,1,2,1,4,8,0,1900,1901,0,5531,1,15,0,1,1
4134184,1,1,1,1,0,2,1,2,1,5,9,0,1915,2030,1,5531,1,14,0,1,75
4134184,1,1,1,1,0,2,1,2,1,6,6,0,2044,2245,0,5521,0,14,7.93,1,121
4134184,1,1,1,1,0,2,1,2,1,7,9,0,2305,2700,1,5531,0,20,7.93,1,275
4135109,1,0,2,1,0,2,1,0,1,1,9,0,300,1315,1,5628,,0,,1,615
4135109,1,0,2,1,0,2,1,0,1,2,9,0,1325,2200,1,5628,1,10,0,1,555
4135109,1,0,2,1,0,2,1,0,1,3,7,0,2210,2210,0,5626,1,10,3.59,1,0
4135109,1,0,2,1,0,2,1,0,1,4,9,0,2220,2700,1,5628,1,10,3.59,1,320
4136180,1,2,3,1,0,2,0,2,1,1,9,0,300,630,1,6581,,0,,1,210
4136180,1,2,3,1,0,2,0,2,1,2,0,0,720,1300,0,5611,0,50,58.79,1,380
4136180,1,2,3,1,0,2,0,2,1,3,3,0,1305,1320,0,5616,1,5,2.5,1,15
4136180,1,2,3,1,0,2,0,2,1,4,0,0,1325,1635,0,5611,1,5,2.5,1,190
4136180,1,2,3,1,0,2,0,2,1,5,3,0,1640,1655,0,5616,0,5,2.5,1,15
4136180,1,2,3,1,0,2,0,2,1,6,9,0,1758,1925,1,6581,0,63,83.55,1,127
4136180,1,2,3,1,0,2,0,2,1,7,5,0,1930,2005,0,6581,1,5,0,1,75
4136180,1,2,3,1,0,2,0,2,1,8,9,0,2010,2700,1,6581,1,5,0,1,450
4136180,1,2,3,1,0,2,1,0,1,1,9,0,300,2700,1,6581,,0,,1,1440
4137145,1,1,0,2,0,1,0,1,2,1,9,0,300,2700,1,5611,,0,,1,1440
4137263,1,2,2,1,0,2,0,2,1,1,9,0,300,600,1,8226,,0,,1,180
4137263,1,2,2,1,0,2,0,2,1,2,0,0,815,1400,0,5611,0,135,149.07,1,385
4137263,1,2,2,1,0,2,0,2,1,3,9,0,1530,2700,1,8226,0,90,149.07,1,730
4137263,1,2,2,1,0,2,1,0,1,1,9,0,300,1015,1,8226,,0,,1,435
4137263,1,2,2,1,0,2,1,0,1,2,6,0,1020,1100,0,8226,1,5,0,1,80
4137263,1,2,2,1,0,2,1,0,1,3,9,0,1105,2700,1,8226,1,5,0,1,995
4138111,1,3,3,1,2,1,1,1,1,1,9,0,300,815,1,5628,,0,,1,315
4138111,1,3,3,1,2,1,1,1,1,2,0,0,845,1430,0,5611,0,30,6.35,1,385
4138111,1,3,3,1,2,1,1,1,1,3,2,0,1445,1515,0,5628,0,15,6.35,1,70
4138111,1,3,3,1,2,1,1,1,1,4,9,0,1530,2700,1,5628,0,15,0,1,730
4138111,1,3,3,1,2,1,0,2,1,1,9,0,300,700,1,5628,,0,,1,240
4138111,1,3,3,1,2,1,0,2,1,2,0,0,730,1600,0,5611,1,30,5,1,550
4138111,1,3,3,1,2,1,0,2,1,3,9,0,1630,1830,1,5628,1,30,5,1,120
4138111,1,3,3,1,2,1,0,2,1,4,7,0,1845,1900,0,5633,0,15,2.79,1,55
4138111,1,3,3,1,2,1,0,2,1,5,9,0,1915,2700,1,5628,0,15,2.79,1,505
4138280,1,3,1,1,0,1,0,2,1,1,9,0,300,744,1,5953,,0,,1,284
4138280,1,3,1,1,0,1,0,2,1,2,0,0,805,806,0,5913,0,21,13.64,1,1
4138280,1,3,1,1,0,1,0,2,1,3,0,0,905,1425,0,5621,0,59,61.01,1,320
4138280,1,3,1,1,0,1,0,2,1,4,1,0,1445,1705,0,5683,0,20,7.72,1,180
4138280,1,3,1,1,0,1,0,2,1,5,9,0,1830,2700,1,5953,0,85,70.94,1,550
4138280,1,3,1,1,0,1,1,2,0,1,9,0,300,744,1,5953,,0,,1,284
4138280,1,3,1,1,0,1,1,2,0,2,0,0,803,1705,0,5913,3,19,13.64,1,542
4138280,1,3,1,1,0,1,1,2,0,3,3,0,1740,1755,0,5953,2,35,13.64,1,15
4138280,1,3,1,1,0,1,1,2,0,4,9,0,1801,2700,1,5953,1,6,0,1,579
4142149,1,1,0,0,0,0,1,2,0,1,9,0,300,745,1,5623,,0,,1,285
4142149,1,1,0,0,0,0,1,2,0,2,0,0,750,1700,0,5631,1,5,1.79,1,590
4142149,1,1,0,0,0,0,1,2,0,3,9,0,1715,2700,1,5623,1,15,1.79,1,625
4143117,1,3,2,0,1,1,0,2,0,1,9,0,300,800,1,5504,,0,,1,300
4143117,1,3,2,0,1,1,0,2,0,2,0,0,820,1700,0,5652,1,20,6.05,1,560
4143117,1,3,2,0,1,1,0,2,0,3,6,0,1715,1815,0,5501,1,15,4.26,1,60
4143117,1,3,2,0,1,1,0,2,0,4,9,0,1830,1905,1,5504,1,15,2.62,1,75
4143117,1,3,2,0,1,1,0,2,0,5,6,0,1915,2230,0,5501,3,10,2.91,1,195
4143117,1,3,2,0,1,1,0,2,0,6,9,0,2240,2700,1,5504,3,10,2.91,1,300
4143117,1,3,2,0,1,1,1,1,0,1,9,0,300,750,1,5504,,0,,1,290
4143117,1,3,2,0,1,1,1,1,0,2,2,0,758,800,0,5501,0,8,2.91,1,42
4143117,1,3,2,0,1,1,1,1,0,3,0,0,830,1710,0,5616,0,30,6.15,1,560
4143117,1,3,2,0,1,1,1,1,0,4,9,0,1740,2700,1,5504,0,30,8.12,1,600
4143130,1,0,3,1,3,1,0,0,1,1,9,0,300,1200,1,5591,,0,,1,540
4143130,1,0,3,1,3,1,0,0,1,2,6,0,1220,1400,0,5611,3,20,12.62,1,140
4143130,1,0,3,1,3,1,0,0,1,3,9,0,1420,2000,1,5591,3,20,12.62,1,380
4143130,1,0,3,1,3,1,0,0,1,4,6,0,2010,2200,0,5591,1,10,0,1,150
4143130,1,0,3,1,3,1,0,0,1,5,9,0,2210,2700,1,5591,1,10,0,1,330
4145015,1,0,0,3,0,0,1,0,3,1,9,0,300,1000,1,5632,,0,,1,420
4145015,1,0,0,3,0,0,1,0,3,2,4,0,1045,1715,0,5611,2,45,5.45,1,430
4145015,1,0,0,3,0,0,1,0,3,3,9,0,1800,2700,1,5632,2,45,5.45,1,540
4145103,1,2,2,2,0,1,0,2,2,1,9,0,300,740,1,5628,,0,,1,280
4145103,1,2,2,2,0,1,0,2,2,2,0,0,805,1900,0,5652,0,25,6.45,1,695
4145103,1,2,2,2,0,1,0,2,2,3,9,0,1915,2700,1,5628,0,15,6.45,1,505
4145103,1,2,2,2,0,1,1,0,2,1,9,0,300,2700,1,5628,,0,,1,1440
4145141,1,2,3,2,0,1,1,0,2,1,9,0,300,845,1,4822,,0,,1,345
4145141,1,2,3,2,0,1,1,0,2,2,0,0,1015,1640,0,5616,2,90,62.92,1,385
4145141,1,2,3,2,0,1,1,0,2,3,9,0,1810,2700,1,4822,2,90,62.92,1,570
4145141,1,2,3,2,0,1,0,2,2,1,9,0,300,615,1,4822,,0,,1,195
4145141,1,2,3,2,0,1,0,2,2,2,0,0,800,1620,0,6001,2,105,91.87,1,500
4145141,1,2,3,2,0,1,0,2,2,3,9,0,1810,2700,1,4822,2,110,91.87,1,570
4146183,1,4,2,2,0,1,0,0,2,1,9,0,300,745,1,5628,,0,,1,285
4146183,1,4,2,2,0,1,0,0,2,2,8,0,800,801,0,5632,1,15,2.4,1,1
4146183,1,4,2,2,0,1,0,0,2,3,9,0,815,940,1,5628,1,14,2.4,1,85
4146183,1,4,2,2,0,1,0,0,2,4,7,0,955,1110,0,5632,1,15,2.4,1,115
4146183,1,4,2,2,0,1,0,0,2,5,9,0,1125,1530,1,5628,1,15,2.4,1,245
4146183,1,4,2,2,0,1,0,0,2,6,8,0,1545,1546,0,5628,1,15,0,1,1
4146183,1,4,2,2,0,1,0,0,2,7,9,0,1600,1830,1,5628,1,14,0,1,150
4146183,1,4,2,2,0,1,0,0,2,8,8,0,1845,1846,0,5628,1,15,0,1,1
4146183,1,4,2,2,0,1,0,0,2,9,9,0,1900,1915,1,5628,1,14,0,1,15
4146183,1,4,2,2,0,1,0,0,2,10,5,0,1925,1926,0,5628,1,10,0,1,1
4146183,1,4,2,2,0,1,0,0,2,11,9,0,1940,2700,1,5628,1,14,0,1,480
4146183,1,4,2,2,0,1,1,0,2,1,9,0,300,1230,1,5628,,0,,1,570
4146183,1,4,2,2,0,1,1,0,2,2,7,0,1255,1545,0,5671,0,25,7.11,1,210
4146183,1,4,2,2,0,1,1,0,2,3,9,0,1615,2700,1,5628,0,30,7.11,1,685
4147117,1,2,1,2,0,2,0,2,2,1,9,0,300,820,1,6212,,0,,1,320
4147117,1,2,1,2,0,2,0,2,2,2,0,0,935,1130,0,5611,0,75,88.1,1,155
4147117,1,2,1,2,0,2,0,2,2,3,9,0,1240,1245,1,6212,0,70,88.1,1,5
4147117,1,2,1,2,0,2,0,2,2,4,6,0,1400,1500,0,5615,0,75,88.01,1,60
4147117,1,2,1,2,0,2,0,2,2,5,9,0,1550,1600,1,6212,0,50,88.01,1,50
4147117,1,2,1,2,0,2,0,2,2,6,0,0,1610,1850,0,6212,1,10,0,1,160
4147117,1,2,1,2,0,2,0,2,2,7,6,0,1900,2116,0,6211,1,10,1.86,1,136
4147117,1,2,1,2,0,2,0,2,2,8,9,0,2120,2700,1,6212,1,4,1.86,1,380
4147117,1,2,1,2,0,2,1,0,2,1,9,0,300,1850,1,6212,,0,,1,950
4147117,1,2,1,2,0,2,1,0,2,2,9,0,1900,2245,0,6211,1,10,1.86,1,225
4147117,1,2,1,2,0,2,1,0,2,3,9,0,2300,2700,1,6212,1,15,1.86,1,240
4147179,1,3,3,2,3,1,0,2,2,1,9,0,300,915,1,5613,,0,,1,375
4147179,1,3,3,2,3,1,0,2,2,2,0,0,930,1330,0,5622,1,15,4.24,1,240
4147179,1,3,3,2,3,1,0,2,2,3,1,0,1345,1715,0,5622,1,15,0,1,250
4147179,1,3,3,2,3,1,0,2,2,4,0,0,1730,1830,0,5622,1,15,0,1,60
4147179,1,3,3,2,3,1,0,2,2,5,9,0,1845,2700,1,5613,1,15,4.24,1,535
4147179,1,3,3,2,3,1,1,2,1,1,9,0,300,700,1,5613,,0,,1,240
4147179,1,3,3,2,3,1,1,2,1,2,0,0,900,1600,0,3981,0,120,92.24,1,420
4147179,1,3,3,2,3,1,1,2,1,3,9,0,1715,1815,1,5613,0,75,92.24,1,60
4147179,1,3,3,2,3,1,1,2,1,4,3,0,1820,1850,0,5622,0,5,4.98,1,30
4147179,1,3,3,2,3,1,1,2,1,5,9,0,1855,2700,1,5613,0,5,4.98,1,525
4149016,1,0,0,2,0,1,0,0,2,1,9,0,300,2700,1,5611,,0,,1,1440
4149101,1,3,3,1,1,2,0,2,1,1,9,0,300,700,1,6333,,0,,1,240
4149101,1,3,3,1,1,2,0,2,1,2,0,0,810,1810,0,5613,0,70,78.79,1,600
4149101,1,3,3,1,1,2,0,2,1,3,9,0,1915,2700,1,6333,0,65,78.79,1,505
4149101,1,3,3,1,1,2,1,2,1,1,9,0,300,815,1,6333,,0,,1,315
4149101,1,3,3,1,1,2,1,2,1,2,2,0,820,830,0,6333,0,5,0,1,10
4149101,1,3,3,1,1,2,1,2,1,3,0,0,900,1700,0,6229,0,30,16.2,1,480
4149101,1,3,3,1,1,2,1,2,1,4,2,0,1730,1735,0,6333,0,30,16.2,1,5
4149101,1,3,3,1,1,2,1,2,1,5,9,0,1740,2700,1,6333,0,5,0,1,600
4149156,1,3,1,1,0,1,0,2,1,1,9,0,300,830,1,5682,,0,,1,330
4149156,1,3,1,1,0,1,0,2,1,2,0,0,845,1800,0,5684,0,15,2.39,1,595
4149156,1,3,1,1,0,1,0,2,1,3,7,0,1820,1915,0,5623,0,20,12.77,1,95
4149156,1,3,1,1,0,1,0,2,1,4,9,0,1935,2700,1,5682,0,20,14.45,1,485
4149156,1,3,1,1,0,1,1,1,1,1,9,0,300,745,1,5682,,0,,1,285
4149156,1,3,1,1,0,1,1,1,1,2,0,0,810,1745,0,5623,3,25,14.45,1,575
4149156,1,3,1,1,0,1,1,1,1,3,7,0,1815,2230,0,5611,3,30,2.88,1,255
4149156,1,3,1,1,0,1,1,1,1,4,0,0,2240,2250,0,5623,3,10,2.88,1,10
4149156,1,3,1,1,0,1,1,1,1,5,9,0,2300,2700,1,5682,3,10,14.45,1,240
4149175,1,2,3,2,0,2,0,2,2,1,9,0,300,640,1,5482,,0,,1,220
4149175,1,2,3,2,0,2,0,2,2,2,0,0,720,1535,0,5613,0,40,25.48,1,495
4149175,1,2,3,2,0,2,0,2,2,3,9,0,1615,1900,1,5482,0,40,25.48,1,205
4149175,1,2,3,2,0,2,0,2,2,4,7,0,1905,2000,0,5482,0,5,0,1,95
4149175,1,2,3,2,0,2,0,2,2,5,9,0,2005,2700,1,5482,0,5,0,1,455
4149175,1,2,3,2,0,2,1,0,1,1,9,0,300,1000,1,5482,,0,,1,420
4149175,1,2,3,2,0,2,1,0,1,2,3,0,1015,1100,0,5482,1,15,0,1,85
4149175,1,2,3,2,0,2,1,0,1,3,9,0,1115,2700,1,5482,1,15,0,1,985
4150111,1,4,3,3,0,1,1,0,3,1,9,0,300,900,1,5624,,0,,1,360
4150111,1,4,3,3,0,1,1,0,3,2,5,0,930,945,0,5583,3,30,11.06,1,15
4150111,1,4,3,3,0,1,1,0,3,3,9,0,1010,1130,1,5624,0,25,11.06,1,80
4150111,1,4,3,3,0,1,1,0,3,4,9,0,1140,1345,0,5611,1,10,4.5,1,125
4150111,1,4,3,3,0,1,1,0,3,5,9,0,1355,1600,1,5624,1,10,4.5,1,165
4150111,1,4,3,3,0,1,1,0,3,6,3,0,1610,1710,0,5611,1,10,4.5,1,60
4150111,1,4,3,3,0,1,1,0,3,7,9,0,1720,2700,1,5624,1,10,4.5,1,620
4150111,1,4,3,3,0,1,0,0,3,1,9,0,300,900,1,5624,,0,,1,360
4150111,1,4,3,3,0,1,0,0,3,2,5,0,930,931,0,5583,0,30,11.06,1,1
4150111,1,4,3,3,0,1,0,0,3,3,7,0,950,1400,0,5554,1,19,6.46,1,290
4150111,1,4,3,3,0,1,0,0,3,4,9,0,1445,2700,1,5624,1,45,14.92,1,775
4152178,1,3,2,0,1,1,1,1,0,1,9,0,300,1030,1,5491,,0,,1,450
4152178,1,3,2,0,1,1,1,1,0,2,3,0,1045,1115,0,5491,1,15,0,1,70
4152178,1,3,2,0,1,1,1,1,0,3,9,0,1130,1430,1,5491,1,15,0,1,180
4152178,1,3,2,0,1,1,1,1,0,4,3,0,1435,1445,0,5492,1,5,1.96,1,10
4152178,1,3,2,0,1,1,1,1,0,5,9,0,1450,1830,1,5491,1,5,1.96,1,260
4152178,1,3,2,0,1,1,1,1,0,6,6,0,1845,1930,0,5623,3,15,15.3,1,85
4152178,1,3,2,0,1,1,1,1,0,7,9,0,1945,2700,1,5491,3,15,15.3,1,475
4152178,1,3,2,0,1,1,0,2,0,1,9,0,300,530,1,5491,,0,,1,150
4152178,1,3,2,0,1,1,0,2,0,2,0,0,545,1400,0,5737,0,15,14.6,1,535
4152178,1,3,2,0,1,1,0,2,0,3,9,0,1420,1830,1,5491,0,20,14.6,1,250
4152178,1,3,2,0,1,1,0,2,0,4,6,0,1845,1930,0,5623,0,15,15.3,1,85
4152178,1,3,2,0,1,1,0,2,0,5,9,0,1945,2700,1,5491,0,15,15.3,1,475
4153181,1,3,2,1,0,1,0,2,1,1,9,0,300,1400,1,5223,,0,,1,660
4153181,1,3,2,1,0,1,0,2,1,2,3,0,1405,1435,0,5231,1,5,4.03,1,30
4153181,1,3,2,1,0,1,0,2,1,3,9,0,1440,2700,1,5223,1,5,4.03,1,780
4153181,1,3,2,1,0,1,1,1,1,1,9,0,300,630,1,5223,,0,,1,210
4153181,1,3,2,1,0,1,1,1,1,2,0,0,700,1615,0,5627,0,30,29.98,1,555
4153181,1,3,2,1,0,1,1,1,1,3,9,0,1650,2700,1,5223,0,35,29.98,1,650
4202130,2,2,3,1,2,1,0,2,1,1,9,0,300,820,1,5663,,0,,1,320
4202130,2,2,3,1,2,1,0,2,1,2,0,0,900,1800,0,5616,1,40,7.18,1,540
4202130,2,2,3,1,2,1,0,2,1,3,9,0,1830,2700,1,5663,1,30,7.18,1,550
4202130,2,2,3,1,2,1,1,0,1,1,9,0,300,900,1,5663,,0,,1,360
4202130,2,2,3,1,2,1,1,0,1,2,3,0,941,1106,0,5554,0,41,14.73,1,125
4202130,2,2,3,1,2,1,1,0,1,3,9,0,1130,1131,1,5663,0,24,14.73,1,1
4202130,2,2,3,1,2,1,1,0,1,4,0,0,1133,1320,0,5663,1,2,0,1,147
4202130,2,2,3,1,2,1,1,0,1,5,9,0,1324,1512,1,5663,1,4,0,1,148
4202130,2,2,3,1,2,1,1,0,1,6,2,0,1515,1520,0,5663,1,3,0,1,5
4202130,2,2,3,1,2,1,1,0,1,7,9,0,1526,2700,1,5663,1,6,0,1,734
4202131,2,3,2,1,0,1,0,2,1,1,9,0,300,724,1,5481,,0,,1,264
4202131,2,3,2,1,0,1,0,2,1,2,0,0,810,1720,0,5611,0,46,24.31,1,550
4202131,2,3,2,1,0,1,0,2,1,3,9,0,1802,2700,1,5481,0,42,24.31,1,578
4202131,2,3,2,1,0,1,1,1,1,1,9,0,300,1332,1,5481,,0,,1,632
4202131,2,3,2,1,0,1,1,1,1,2,3,0,1333,1334,0,5481,1,1,0,1,1
4202131,2,3,2,1,0,1,1,1,1,3,9,0,1335,2700,1,5481,1,1,0,1,845
4203132,2,3,3,0,0,2,0,2,0,1,9,0,300,530,1,5631,,0,,1,150
4203132,2,3,3,0,0,2,0,2,0,2,0,0,545,1630,0,5651,0,15,4.95,1,685
4203132,2,3,3,0,0,2,0,2,0,3,9,0,1645,2700,1,5631,0,15,4.95,1,655
4203132,2,3,3,0,0,2,1,2,0,1,9,0,300,715,1,5631,,0,,1,255
4203132,2,3,3,0,0,2,1,2,0,2,0,0,730,1600,0,5651,0,15,4.95,1,550
4203132,2,3,3,0,0,2,1,2,0,3,9,0,1615,2700,1,5631,0,15,4.95,1,685
4204007,2,2,3,1,3,0,0,2,1,1,9,0,300,845,1,1015,,0,,1,345
4204007,2,2,3,1,3,0,0,2,1,2,0,0,1035,1755,0,5612,2,110,122.48,1,440
4204007,2,2,3,1,3,0,0,2,1,3,9,0,1945,2700,1,1015,2,110,122.48,1,475
4204007,2,2,3,1,3,0,1,0,1,1,9,0,300,1005,1,1015,,0,,1,425
4204007,2,2,3,1,3,0,1,0,1,2,3,0,1008,1020,0,1013,1,3,1.32,1,12
4204007,2,2,3,1,3,0,1,0,1,3,9,0,1023,2700,1,1015,1,3,1.32,1,1037
4204106,2,0,3,2,0,0,1,0,2,1,9,0,300,900,1,5612,,0,,1,360
4204106,2,0,3,2,0,0,1,0,2,2,3,0,910,1030,0,5612,1,10,0,1,80
4204106,2,0,3,2,0,0,1,0,2,3,9,0,1040,1400,1,5612,1,10,0,1,240
4204106,2,0,3,2,0,0,1,0,2,4,6,0,1405,1600,0,5612,1,5,0,1,155
4204106,2,0,3,2,0,0,1,0,2,5,9,0,1605,2700,1,5612,1,5,0,1,695
4204164,2,3,2,0,1,2,0,2,0,1,9,0,300,830,1,6127,,0,,1,330
4204164,2,3,2,0,1,2,0,2,0,2,0,0,855,935,0,6131,0,25,11.38,1,80
4204164,2,3,2,0,1,2,0,2,0,3,1,0,1025,1035,0,5611,0,50,68.16,1,10
4204164,2,3,2,0,1,2,0,2,0,4,1,0,1105,1115,0,5221,0,30,49.76,1,10
4204164,2,3,2,0,1,2,0,2,0,5,1,0,1220,1230,0,6131,0,65,119.17,1,10
4204164,2,3,2,0,1,2,0,2,0,6,1,0,1255,1305,0,6411,0,25,20.98,1,50
4204164,2,3,2,0,1,2,0,2,0,7,1,0,1330,1445,0,6221,0,25,22.69,1,75
4204164,2,3,2,0,1,2,0,2,0,8,1,0,1525,1630,0,6127,0,40,28.49,1,65
4204164,2,3,2,0,1,2,0,2,0,9,1,0,1655,1700,0,6131,0,25,11.38,1,45
4204164,2,3,2,0,1,2,0,2,0,10,1,0,1715,1745,0,6137,0,15,2.04,1,30
4204164,2,3,2,0,1,2,0,2,0,11,9,0,1800,2700,1,6127,0,15,12.27,1,540
4205154,2,2,2,2,0,1,1,0,2,1,9,0,300,2700,1,5753,,0,,1,1440
4205154,2,2,2,2,0,1,0,2,1,1,9,0,300,730,1,5753,,0,,1,270
4205154,2,2,2,2,0,1,0,2,1,2,0,0,820,1720,0,5656,2,50,31.13,1,540
4205154,2,2,2,2,0,1,0,2,1,3,9,0,1815,2700,1,5753,2,55,31.13,1,565
4206146,2,4,0,3,0,1,0,0,3,1,9,0,300,1100,1,5062,,0,,1,480
4206146,2,4,0,3,0,1,0,0,3,2,7,0,1200,1400,0,5622,0,60,30.48,1,120
4206146,2,4,0,3,0,1,0,0,3,3,9,0,1500,2700,1,5062,0,60,30.48,1,720
4206146,2,4,0,3,0,1,1,0,3,1,9,0,300,2700,1,5062,,0,,1,1440
4207121,2,3,3,0,0,2,0,2,0,1,9,0,300,915,1,5672,,0,,1,375
4207121,2,3,3,0,0,2,0,2,0,2,1,0,1000,1145,0,6006,0,45,34.14,1,105
4207121,2,3,3,0,0,2,0,2,0,3,9,0,1230,1500,1,5672,0,45,34.14,1,190
