AgentID,Hhid,Day,Comp,SEC,Age,Child,Ncars,Gend,Wstat,AgeP,Actnr,Atype,With,BT,StartTime,ET,EndTIme,Home,PPC,Mode,TravTime,TravDist,Eindhoven,Dur
41111720,4111172,1,3,2,0,1,1,0,1,0,3,9,0,1645,1032,2000,1200,1,5233,0,15,4.48,1,235
41331211,4133121,1,2,3,1,2,2,1,0,1,5,9,0,1645,1032,2700,1620,1,5684,0,15,22.37,1,655
42031320,4203132,2,3,3,0,0,2,0,2,0,3,9,0,1645,1032,2700,1620,1,5631,0,15,4.95,1,655
42071300,4207130,2,3,3,1,0,2,0,2,1,3,9,0,1645,1032,2700,1620,1,5641,0,30,25.79,1,655
42091121,4209112,2,0,0,4,0,0,1,0,4,3,9,0,1645,1032,1700,1020,1,5616,1,15,2.5,1,55
42181351,4218135,2,4,3,3,0,1,1,0,3,7,6,0,1645,1032,2100,1260,0,3445,1,25,2.19,1,295
42231310,4223131,2,2,3,1,2,1,0,2,1,5,9,0,1645,1032,1845,1152,1,5481,1,45,19.7,1,120
42511681,4251168,2,0,1,3,0,0,1,0,3,3,9,0,1645,1032,2700,1620,1,5616,2,75,7.7,1,655
43021510,4302151,3,4,1,2,0,1,0,0,2,4,8,0,1645,1032,1646,1033,0,5632,1,45,0,1,1
43370090,4337009,3,1,0,1,0,1,0,2,1,3,3,0,1645,1032,1655,1048,0,5623,0,30,4.83,1,10
43431310,4343131,3,3,2,1,1,2,0,2,1,3,9,0,1645,1032,1800,1080,1,5741,0,45,21.83,1,115
44121061,4412106,4,2,1,0,1,1,1,0,0,8,7,0,1645,1032,1745,1092,0,5671,0,15,4.58,1,60
44351830,4435183,4,2,3,1,0,2,0,2,1,4,9,0,1645,1032,2700,1620,1,7671,0,120,178.55,1,655
44401670,4440167,4,3,2,1,2,1,0,2,1,3,9,0,1645,1032,1900,1140,1,5298,1,35,12.59,1,175
45051241,4505124,5,3,3,1,1,1,1,2,1,9,9,0,1645,1032,1700,1020,1,5712,0,10,5.54,1,55
45101271,4510127,5,4,2,2,0,1,1,0,2,4,5,0,1645,1032,1705,1028,0,5503,0,5,1.17,1,60
45325541,4532554,5,3,3,0,0,2,1,2,0,7,6,0,1708,1032,1723,1056,0,8471,0,33,37.12,1,15
45401640,4540164,5,3,3,1,1,2,0,2,1,5,5,0,1645,1032,1745,1092,0,5171,0,15,14.81,1,60
45421631,4542163,5,3,2,1,2,2,1,1,1,8,2,0,1645,1032,1650,1040,0,5501,0,5,10.11,1,5
45452261,4545226,5,3,3,1,0,1,1,2,1,7,9,0,1645,1032,2700,1620,1,6051,1,5,0,1,655
47121671,4712167,7,0,1,3,0,1,1,0,3,4,6,0,1645,1032,2045,1272,0,5702,3,15,4.65,1,240
47195021,4719502,7,2,2,0,1,1,1,0,0,4,6,0,1645,1032,1800,1080,0,5701,1,10,0,1,115
41071710,4107171,1,3,2,1,0,1,0,2,1,3,9,0,1710,1036,1845,1152,1,5711,3,35,21.53,1,95
41221261,4122126,1,2,2,1,3,1,1,1,1,6,0,0,1710,1036,2315,1404,0,5022,1,10,5.83,1,365
42101390,4210139,2,2,3,1,2,2,0,2,1,3,9,0,1710,1036,1910,1156,1,4181,0,40,55.38,1,120
42121901,4212190,2,4,3,2,0,1,1,0,2,5,8,0,1710,1036,1711,1037,0,2572,1,27,5.82,1,1
42295550,4229555,2,3,3,0,0,2,0,2,0,8,0,0,1710,1036,1735,1076,0,5581,0,10,5.55,1,25
42361200,4236120,2,3,3,1,1,1,0,2,1,3,9,0,1710,1036,1815,1104,1,6049,1,10,2.62,1,65
43131221,4313122,3,3,2,1,0,1,1,1,1,3,9,0,1710,1036,2700,1620,1,5666,1,40,9.69,1,630
43281020,4328102,3,2,3,1,2,1,0,2,1,6,5,0,1710,1036,1800,1080,0,5611,0,10,4.68,1,90
43281021,4328102,3,2,3,1,2,1,1,0,1,7,5,0,1710,1036,1800,1080,0,5611,3,10,4.68,1,90
43291020,4329102,3,4,3,2,0,2,0,0,2,3,9,0,1710,1036,2700,1620,1,5642,0,25,15.9,1,630
43291021,4329102,3,4,3,2,0,2,1,0,1,3,9,0,1710,1036,2700,1620,1,5642,3,25,15.9,1,630
43391530,4339153,3,2,1,1,2,2,0,2,1,8,9,0,1710,1036,1800,1080,1,5673,0,10,1.27,1,90
43391531,4339153,3,2,1,1,2,2,1,0,1,9,9,0,1710,1036,2700,1620,1,5673,3,10,1.27,1,630
43520050,4352005,3,4,2,3,0,1,0,0,3,8,9,0,1710,1036,2700,1620,1,5627,0,10,2.49,1,630
44061080,4406108,4,2,3,2,0,2,0,2,1,5,9,0,1710,1036,1915,1164,1,5502,0,10,1.61,1,125
44325530,4432553,4,1,0,1,0,1,0,2,1,3,9,0,1710,1036,2700,1620,1,5642,0,40,3.16,1,630
44371820,4437182,4,3,1,1,1,1,0,2,1,4,9,0,1710,1036,2700,1620,1,5628,1,10,5,1,630
44511040,4451104,4,3,2,1,2,2,0,2,1,3,9,0,1710,1036,1755,1108,1,3356,0,25,,1,45
45131781,4513178,5,2,2,0,1,1,1,0,0,4,6,0,1648,1036,1710,1036,0,5731,1,3,0,1,62
45311230,4531123,5,2,3,1,2,1,0,2,1,6,9,0,1710,1036,2700,1620,1,5509,0,10,3.25,1,630
45311740,4531174,5,2,3,1,0,0,0,2,1,3,9,0,1710,1036,2700,1620,1,5653,1,25,5.19,1,630
45361551,4536155,5,3,1,0,0,2,1,1,0,3,9,0,1710,1036,2040,1264,1,5571,0,25,15.75,1,210
46071030,4607103,6,1,1,1,0,1,0,2,1,5,2,0,1648,1036,1652,1043,0,5623,0,37,50.75,1,4
46491160,4649116,6,3,3,2,0,2,0,2,1,7,3,0,1710,1036,1715,1044,0,5501,0,10,1.76,1,5
47400101,4740010,7,2,0,1,0,1,1,0,1,3,9,0,1710,1036,2700,1620,1,5628,1,10,1.04,1,630
46071030,4607103,6,1,1,1,0,1,0,2,1,7,2,0,1712,1039,1719,1050,0,5623,0,8,4.17,1,7
41291060,4129106,1,0,1,3,0,2,0,0,3,3,9,0,1650,1040,2700,1620,1,5653,1,35,5.23,1,650
41291200,4129120,1,3,2,2,3,2,0,2,2,5,9,0,1650,1040,2700,1620,1,5582,0,20,19.44,1,650
41331620,4133162,1,1,0,2,0,1,0,2,2,3,9,0,1650,1040,2700,1620,1,5616,1,60,52.49,1,650
41531811,4153181,1,3,2,1,0,1,1,1,1,3,9,0,1650,1040,2700,1620,1,5223,0,35,29.98,1,650
42371440,4237144,2,2,3,3,0,2,0,1,3,4,9,0,1650,1040,1805,1088,1,5626,0,20,22.51,1,115
43161170,4316117,3,3,3,2,0,2,0,2,2,4,9,0,1650,1040,2700,1620,1,5512,0,20,14.83,1,650
43210161,4321016,3,0,0,3,0,1,1,0,3,3,9,0,1650,1040,2015,1224,1,5664,3,20,9.13,1,245
43231180,4323118,3,3,1,0,1,1,0,2,0,3,9,0,1650,1040,1800,1080,1,5501,1,20,4.26,1,110
43241161,4324116,3,3,3,1,1,2,1,1,1,6,2,0,1650,1040,1710,1036,0,5646,0,10,1.53,1,60
43461631,4346163,3,2,3,1,0,2,1,0,1,3,9,0,1650,1040,2700,1620,1,5627,0,90,76.04,1,650
43520050,4352005,3,4,2,3,0,1,0,0,3,7,5,0,1650,1040,1700,1020,0,5628,0,10,2.49,1,50
44321811,4432181,4,3,2,0,0,2,1,2,0,10,0,0,1650,1040,1710,1036,0,5616,3,35,34.57,1,60
44361611,4436161,4,3,3,2,2,2,1,2,1,8,7,0,1650,1040,1700,1020,0,7245,0,10,95.31,1,50
44521601,4452160,4,2,1,1,3,2,1,0,1,10,3,0,1650,1040,1830,1128,0,5611,0,30,20.11,1,140
45111910,4511191,5,0,2,4,0,1,0,0,4,6,3,0,1650,1040,1715,1044,0,5616,0,10,1.85,1,65
45131781,4513178,5,2,2,0,1,1,1,0,0,5,9,0,1713,1040,2030,1248,1,5731,1,3,0,1,197
45221310,4522131,5,4,2,2,0,1,0,0,2,3,5,0,1650,1040,1715,1044,0,5611,1,20,0,1,65
45255510,4525551,5,2,3,1,1,2,0,2,1,9,9,0,1650,1040,2700,1620,1,6035,0,35,37.7,1,650
45461191,4546119,5,1,2,0,0,1,1,2,0,3,9,0,1650,1040,1757,1111,1,2511,3,30,6.08,1,67
46011770,4601177,6,2,1,1,0,1,0,2,1,5,9,0,1650,1040,2700,1620,1,5621,0,20,3.3,1,650
46011771,4601177,6,2,1,1,0,1,1,0,1,3,9,0,1650,1040,2700,1620,1,5621,3,20,3.3,1,650
46401781,4640178,6,4,2,2,0,1,1,0,2,3,9,0,1650,1040,2700,1620,1,5613,1,13,1.3,1,650
46401780,4640178,6,4,2,2,0,1,0,0,2,8,9,0,1650,1040,2700,1620,1,5613,1,13,1.3,1,650
43451181,4345118,3,3,3,1,0,2,1,1,1,7,9,0,1714,1042,2700,1620,1,5666,1,9,1.44,1,626
43451150,4345115,3,2,3,2,0,2,0,2,2,3,9,0,1652,1043,2700,1620,1,5571,0,17,18.43,1,648
41061150,4106115,1,3,3,1,0,1,0,2,1,3,1,0,1715,1044,1720,1052,0,5615,0,13,,1,5
41421491,4142149,1,1,0,0,0,0,1,2,0,3,9,0,1715,1044,2700,1620,1,5623,1,15,1.79,1,625
41431170,4143117,1,3,2,0,1,1,0,2,0,3,6,0,1715,1044,1815,1104,0,5501,1,15,4.26,1,60
41471791,4147179,1,3,3,2,3,1,1,2,1,3,9,0,1715,1044,1815,1104,1,5613,0,75,92.24,1,60
42041640,4204164,2,3,2,0,1,2,0,2,0,10,1,0,1715,1044,1745,1092,0,6137,0,15,2.04,1,30
42071210,4207121,2,3,3,0,0,2,0,2,0,5,7,0,1715,1044,1845,1152,0,5627,0,30,10.74,1,90
42091121,4209112,2,0,0,4,0,0,1,0,4,4,7,0,1715,1044,1815,1104,0,5616,1,15,0,1,60
42441430,4244143,2,3,3,1,1,1,0,2,1,4,2,0,1715,1044,1900,1140,0,5611,0,15,6.31,1,145
42441431,4244143,2,3,3,1,1,1,1,1,0,10,2,0,1715,1044,1900,1140,0,5611,3,15,6.31,1,145
43021511,4302151,3,4,1,2,0,1,1,0,1,4,8,0,1715,1044,1745,1092,0,5632,1,75,0,1,30
43320041,4332004,3,1,1,1,0,1,1,1,1,5,9,0,1715,1044,2700,1620,1,5655,1,10,5.26,1,625
43351840,4335184,3,4,2,2,0,1,0,0,2,5,9,0,1715,1044,2700,1620,1,5645,0,30,2.99,1,625
43351841,4335184,3,4,2,2,0,1,1,0,2,3,9,0,1715,1044,2700,1620,1,5645,3,30,2.99,1,625
43371380,4337138,3,3,1,0,1,2,0,2,0,6,9,0,1715,1044,2700,1620,1,6003,1,5,0,1,625
43371381,4337138,3,3,1,0,1,2,1,2,0,5,9,0,1715,1044,2045,1272,1,6003,1,5,0,1,210
44041230,4404123,4,3,2,0,1,2,0,2,0,3,9,0,1715,1044,1830,1128,1,5045,0,45,43.62,1,75
44061370,4406137,4,3,3,1,0,1,0,2,1,5,9,0,1715,1044,1850,1160,1,5463,0,65,73.3,1,95
44251750,4425175,4,2,3,1,3,1,0,2,1,3,9,0,1715,1044,2700,1620,1,2986,3,90,105.68,1,625
44271181,4427118,4,0,0,4,0,0,1,0,4,4,3,0,1715,1044,1745,1092,0,5641,1,10,0,1,30
44351461,4435146,4,3,3,2,0,2,1,1,2,5,6,0,1715,1044,1725,1060,0,5665,3,15,7.65,1,10
44391231,4439123,4,0,2,3,0,1,1,0,3,4,9,0,1715,1044,1900,1140,0,5631,0,15,2.96,1,145
44441060,4444106,4,3,3,1,3,1,0,2,1,3,9,0,1715,1044,2030,1248,1,5384,3,45,37.81,1,195
45101270,4510127,5,4,2,2,0,1,0,0,2,4,3,0,1715,1044,1725,1060,0,5657,1,5,3.71,1,10
45101271,4510127,5,4,2,2,0,1,1,0,2,5,9,0,1715,1044,2700,1620,1,5658,0,10,3.69,1,625
45401631,4540163,5,1,0,1,0,1,1,1,1,4,6,0,1715,1044,1715,1044,0,5644,3,60,85.3,1,0
46061480,4606148,6,4,1,2,0,2,0,0,2,5,9,0,1715,1044,2700,1620,1,5916,3,55,54.71,1,625
46061481,4606148,6,4,1,2,0,2,1,0,2,5,9,0,1715,1044,2700,1620,1,5916,0,55,54.71,1,625
47391340,4739134,7,1,2,1,0,2,0,2,1,5,9,0,1715,1044,2700,1620,1,5627,3,15,8.09,1,625
42041640,4204164,2,3,2,0,1,2,0,2,0,9,1,0,1655,1048,1700,1020,0,6131,0,25,11.38,1,45
43371380,4337138,3,3,1,0,1,2,0,2,0,4,9,0,1655,1048,1700,1020,1,6003,0,40,39.34,1,45
43421090,4342109,3,3,3,1,0,2,0,2,1,5,3,0,1655,1048,1730,1068,0,5671,0,25,15.25,1,75
45071030,4507103,5,3,2,1,3,1,0,2,1,2,0,0,1655,1048,2530,1548,0,5611,1,40,11.55,1,555
45131780,4513178,5,2,2,0,1,1,0,2,0,8,3,0,1655,1048,1730,1068,0,5616,0,25,12.37,1,75
45421631,4542163,5,3,2,1,2,2,1,1,1,9,9,0,1655,1048,1755,1108,1,5551,0,5,10.11,1,60
46111551,4611155,6,2,1,1,2,1,1,0,1,6,8,0,1655,1048,1656,1049,0,5615,1,10,0,1,1
41261271,4126127,1,4,2,3,0,1,1,0,2,5,9,0,1719,1050,2700,1620,1,5691,1,4,0,1,621
43171390,4317139,3,3,3,1,1,2,0,2,1,5,6,0,1719,1050,1810,1096,0,5652,3,4,1.85,1,91
43171391,4317139,3,3,3,1,1,2,1,1,0,7,6,0,1719,1050,1810,1096,0,5652,0,4,1.85,1,91
44301130,4430113,4,3,3,1,1,1,0,2,1,7,2,0,1719,1050,1755,1108,0,6511,0,11,2.41,1,36
43371071,4337107,3,1,2,0,0,1,1,2,0,3,9,0,1657,1051,1658,1052,1,5721,0,25,24.16,1,1
41111371,4111137,1,3,1,0,0,1,1,2,0,4,9,0,1720,1052,2700,1620,1,9406,0,10,1.57,1,620
41211681,4121168,1,2,2,1,1,2,1,0,1,9,6,0,1720,1052,1745,1092,0,4824,0,20,4.79,1,25
41301501,4130150,1,3,3,0,0,2,1,2,0,3,9,0,1720,1052,2700,1620,1,5626,0,20,5.56,1,620
41501111,4150111,1,4,3,3,0,1,1,0,3,7,9,0,1720,1052,2700,1620,1,5624,1,10,4.5,1,620
42121190,4212119,2,3,3,1,1,2,0,2,1,3,1,0,1720,1052,1803,1084,0,5614,1,15,0.97,1,83
42121901,4212190,2,4,3,2,0,1,1,0,2,6,7,0,1720,1052,1721,1053,0,2572,3,9,0,1,1
42181320,4218132,2,4,3,4,0,1,0,0,4,5,9,0,1720,1052,2700,1620,1,5741,0,26,16.03,1,620
42181321,4218132,2,4,3,4,0,1,1,0,4,3,9,0,1720,1052,2700,1620,1,5741,3,26,16.03,1,620
42295551,4229555,2,3,3,0,0,2,1,2,0,5,9,0,1720,1052,2700,1620,1,5632,0,20,12.75,1,620
43191181,4319118,3,1,3,1,0,1,1,2,1,3,9,0,1720,1052,2700,1620,1,5056,0,45,37.07,1,620
43241161,4324116,3,3,3,1,1,2,1,1,1,7,3,0,1720,1052,1740,1084,0,5643,0,10,0.9,1,20
43315561,4331556,3,0,0,4,0,0,1,0,4,3,9,0,1720,1052,2700,1620,1,5623,1,10,3.99,1,620
43331750,4333175,3,3,3,1,1,1,0,2,1,6,2,0,1720,1052,1730,1068,0,4814,1,5,2.22,1,10
44131130,4413113,4,3,2,0,0,1,0,2,0,3,9,0,1720,1052,1850,1160,1,5615,1,15,,1,90
44161260,4416126,4,3,3,1,1,1,0,2,1,4,2,0,1658,1052,1730,1068,0,5611,0,10,2.88,1,72
44350081,4435008,4,1,3,1,0,1,1,2,1,3,1,0,1720,1052,1850,1160,0,5613,0,5,0,1,90
46421380,4642138,6,3,3,1,2,2,0,2,1,8,9,0,1658,1052,2700,1620,1,5629,0,3,0,1,642
47211680,4721168,7,3,3,1,0,2,0,2,1,4,9,0,1720,1052,2700,1620,1,5506,0,20,10.42,1,620
47211681,4721168,7,3,3,1,0,2,1,2,1,3,9,0,1720,1052,2700,1620,1,5506,0,20,10.42,1,620
43371071,4337107,3,1,2,0,0,1,1,2,0,4,4,0,1659,1054,1733,1072,0,5721,1,1,0,1,74
45081020,4508102,5,3,3,2,0,1,0,2,2,6,5,0,1659,1054,1700,1020,0,5632,1,4,0,1,41
44521600,4452160,4,2,1,1,3,2,0,2,1,7,1,0,1722,1055,1737,1079,0,5691,0,11,8.64,1,15
42411181,4241118,2,1,0,1,3,1,1,1,1,6,8,0,1723,1056,1724,1058,0,5611,1,23,3.27,1,1
42231770,4223177,2,3,2,0,0,2,0,2,0,5,9,0,1725,1060,2700,1620,1,5216,0,50,43.64,1,615
42301311,4230131,2,1,2,0,0,1,1,2,0,3,9,0,1725,1060,2700,1620,1,5629,0,15,6.93,1,615
42351701,4235170,2,3,3,1,0,1,1,1,1,3,9,0,1725,1060,2700,1620,1,5612,3,25,,1,615
42351700,4235170,2,3,3,1,0,1,0,2,1,3,9,0,1725,1060,2700,1620,1,5612,0,35,6.55,1,615
42391170,4239117,2,2,3,1,0,1,0,0,1,12,9,0,1725,1060,2700,1620,1,5591,0,20,16.7,1,615
42391171,4239117,2,2,3,1,0,1,1,2,1,6,9,0,1725,1060,2700,1620,1,5591,3,20,16.7,1,615
44361611,4436161,4,3,3,2,2,2,1,2,1,10,7,0,1725,1060,1840,1144,0,7245,0,10,0,1,75
44411461,4441146,4,4,3,2,0,1,1,0,2,7,9,0,1725,1060,2700,1620,1,5666,1,58,0.87,1,615
45111910,4511191,5,0,2,4,0,1,0,0,4,7,9,0,1725,1060,2700,1620,1,5616,0,10,0,1,615
46491160,4649116,6,3,3,2,0,2,0,2,1,8,5,0,1725,1060,1740,1084,0,5501,0,10,0,1,15
47211671,4721167,7,0,1,4,0,1,1,0,4,3,9,0,1725,1060,2700,1620,1,5625,0,25,8.07,1,615
46071030,4607103,6,1,1,1,0,1,0,2,1,8,9,0,1726,1061,2700,1620,1,5627,0,7,4.17,1,614
45051241,4505124,5,3,3,1,1,1,1,2,1,11,9,0,1728,1064,2700,1620,1,5712,0,3,0,1,612
41301101,4130110,1,3,3,1,3,1,1,1,1,3,9,0,1730,1068,2700,1620,1,5672,1,20,4.78,1,610
41471790,4147179,1,3,3,2,3,1,0,2,2,4,0,0,1730,1068,1830,1128,0,5622,1,15,0,1,60
41491011,4149101,1,3,3,1,1,2,1,2,1,4,2,0,1730,1068,1735,1076,0,6333,0,30,16.2,1,5
42161280,4216128,2,2,2,1,3,1,0,2,1,8,9,0,1730,1068,2700,1620,1,6822,0,90,110.29,1,610
42170171,4217017,2,3,1,1,0,1,1,2,1,3,9,0,1730,1068,2700,1620,1,5236,2,60,39.24,1,610
42221490,4222149,2,3,2,1,0,2,0,2,1,3,9,0,1730,1068,2700,1620,1,5102,0,75,52.08,1,610
42231771,4223177,2,3,2,0,0,2,1,2,0,4,9,0,1730,1068,2700,1620,1,5216,0,105,87.88,1,610
42311351,4231135,2,1,0,1,0,1,1,1,1,6,9,0,1730,1068,2700,1620,1,5625,0,10,1.84,1,610
42361201,4236120,2,3,3,1,1,1,1,1,1,3,9,0,1730,1068,1731,1069,1,6049,2,75,58.13,1,1
42491361,4249136,2,3,3,2,0,1,1,2,1,4,7,0,1730,1068,1815,1104,0,5611,1,25,2.88,1,85
43021510,4302151,3,4,1,2,0,1,0,0,2,5,9,0,1730,1068,2700,1620,1,5632,1,44,0,1,610
43215550,4321555,3,3,3,0,0,1,0,2,0,3,9,0,1730,1068,1845,1152,1,5654,1,15,3.72,1,75
43271131,4327113,3,3,2,1,0,1,1,1,1,3,9,0,1730,1068,2700,1620,1,5042,1,30,3.1,1,610
43331130,4333113,3,2,1,1,0,2,0,2,1,3,9,0,1730,1068,2700,1620,1,5764,0,45,34.06,1,610
43351330,4335133,3,3,3,1,2,2,0,2,1,3,9,0,1730,1068,2700,1620,1,5751,0,30,25.59,1,610
43351380,4335138,3,3,2,2,0,2,0,2,2,3,9,0,1730,1068,1810,1096,1,5655,1,30,5.26,1,80
43362650,4336265,3,0,0,3,0,0,0,0,3,5,9,0,1730,1068,1740,1084,1,6463,2,90,106.67,1,10
43371260,4337126,3,3,2,1,0,2,0,2,1,4,9,0,1730,1068,2700,1620,1,4926,0,45,49.29,1,610
43431021,4343102,3,2,3,1,0,1,1,2,1,3,3,0,1730,1068,1731,1069,0,5731,0,30,10.59,1,1
44141211,4414121,4,3,3,1,2,2,1,1,1,3,9,0,1730,1068,2700,1620,1,5502,1,15,3.34,1,610
45101270,4510127,5,4,2,2,0,1,0,0,2,5,9,0,1730,1068,2700,1620,1,5658,1,5,3.71,1,610
45150140,4515014,5,2,3,1,0,1,0,2,1,5,9,0,1730,1068,1731,1069,1,5665,0,30,7.65,1,1
45165540,4516554,5,4,3,1,0,1,0,0,1,3,9,0,1730,1068,2700,1620,1,5466,2,60,,1,610
45171010,4517101,5,2,2,1,0,2,0,2,1,4,0,0,1730,1068,1745,1092,0,5752,0,30,24.78,1,15
45341391,4534139,5,3,3,2,0,2,1,1,2,5,3,0,1730,1068,1800,1080,0,6861,1,15,0,1,70
46251361,4625136,6,3,3,0,0,1,1,2,0,3,9,0,1730,1068,2700,1620,1,5614,1,15,1.55,1,610
46260131,4626013,6,2,2,1,2,1,1,0,1,3,9,0,1730,1068,2700,1620,1,5614,1,15,1.55,1,610
46270101,4627010,6,3,3,1,2,2,1,2,1,4,6,0,1730,1068,2205,1328,0,5629,0,10,3.84,1,315
43131220,4313122,3,3,2,1,0,1,0,2,1,4,2,0,1731,1069,1732,1071,0,5595,3,40,52.74,1,1
43461780,4346178,3,1,2,0,0,0,0,2,0,3,9,0,1731,1069,1804,1086,1,5632,1,16,4.88,1,73
44021430,4402143,4,3,3,2,0,1,0,2,2,5,9,0,1731,1069,1840,1144,1,5759,1,1,0,1,69
44221560,4422156,4,3,3,0,0,2,0,2,0,6,9,0,1732,1071,1838,1140,1,5751,0,43,25.74,1,66
43371071,4337107,3,1,2,0,0,1,1,2,0,5,9,0,1734,1074,2101,1261,1,5721,1,1,0,1,247
41211680,4121168,1,2,2,1,1,2,0,2,1,3,9,0,1735,1076,2700,1620,1,4824,0,50,63.15,1,605
42265521,4226552,2,3,3,1,0,1,1,1,1,3,9,0,1735,1076,1945,1212,1,5627,0,20,6.22,1,130
42471341,4247134,2,0,3,3,0,1,1,0,3,6,6,0,1735,1076,1937,1199,0,5662,0,34,5.14,1,122
42501140,4250114,2,4,2,4,0,1,0,0,4,4,5,0,1735,1076,1736,1077,0,5611,1,5,2.45,1,1
43181040,4318104,3,2,0,1,0,1,0,2,1,3,9,0,1735,1076,1800,1080,1,5707,0,20,8.63,1,65
43331750,4333175,3,3,3,1,1,1,0,2,1,7,9,0,1735,1076,2100,1260,1,4818,1,5,3.29,1,245
43421090,4342109,3,3,3,1,0,2,0,2,1,6,9,0,1735,1076,2700,1620,1,5673,0,5,1.27,1,605
43491321,4349132,3,2,1,2,0,1,1,0,2,5,9,0,1735,1076,1815,1104,1,5503,0,5,0,1,80
44021110,4402111,4,1,3,2,0,2,0,2,2,9,9,0,1735,1076,2700,1620,1,1058,0,35,30.26,1,605
44195530,4419553,4,2,3,2,0,1,0,2,2,4,9,0,1735,1076,1737,1079,1,4904,0,20,9.59,1,2
44460140,4446014,4,1,0,0,0,1,0,2,0,3,9,0,1735,1076,2700,1620,1,5501,0,20,12.12,1,605
45221311,4522131,5,4,2,2,0,1,1,0,2,2,3,0,1735,1076,1755,1108,0,5616,1,5,2.5,1,20
45221310,4522131,5,4,2,2,0,1,0,0,2,4,9,0,1735,1076,1815,1104,1,5611,1,20,0,1,80
45401641,4540164,5,3,3,1,1,2,1,1,0,3,2,0,1735,1076,1745,1092,0,5622,0,35,36.22,1,10
45432390,4543239,5,2,3,2,0,2,0,2,2,4,3,0,1735,1076,1745,1092,0,6095,0,5,4.93,1,10
45451400,4545140,5,4,2,3,0,0,0,0,3,5,9,0,1735,1076,2700,1620,1,5628,1,5,0,1,605
45451401,4545140,5,4,2,3,0,0,1,0,2,5,9,0,1735,1076,2700,1620,1,5628,1,5,0,1,605
46021180,4602118,6,4,3,2,0,1,0,0,2,2,7,0,1735,1076,1830,1128,0,5625,0,5,2.3,1,95
46021181,4602118,6,4,3,2,0,1,1,0,2,2,7,0,1735,1076,1830,1128,0,5625,3,5,2.3,1,95
46041081,4604108,6,3,3,1,1,2,1,1,1,6,9,0,1735,1076,2700,1620,1,6003,0,5,2.15,1,605
46311401,4631140,6,1,1,2,0,2,1,2,2,6,9,0,1735,1076,1815,1104,1,5671,0,20,8.34,1,80
47151791,4715179,7,3,3,1,1,2,1,1,1,4,6,0,1735,1076,2110,1276,0,5561,0,30,13.76,1,255
47151790,4715179,7,3,3,1,1,2,0,2,1,4,6,0,1735,1076,2110,1276,0,5561,3,30,13.76,1,255
34511300,3451130,4,3,3,1,3,1,0,2,1,4,9,0,1800,1080,1900,1140,1,2718,2,15,16.5,1,60
41271380,4127138,1,3,3,1,0,2,0,2,1,3,9,0,1800,1080,2700,1620,1,5709,0,45,14.77,1,540
41450151,4145015,1,0,0,3,0,0,1,0,3,3,9,0,1800,1080,2700,1620,1,5632,2,45,5.45,1,540
42041640,4204164,2,3,2,0,1,2,0,2,0,11,9,0,1800,1080,2700,1620,1,6127,0,15,12.27,1,540
42071211,4207121,2,3,3,0,0,2,1,2,0,3,7,0,1800,1080,2000,1200,0,5627,0,15,5.62,1,120
42301720,4230172,2,4,3,4,0,1,0,0,4,3,9,0,1800,1080,2700,1620,1,5651,1,59,2.76,1,540
43051300,4305130,3,2,2,1,2,1,0,2,1,3,9,0,1800,1080,2700,1620,1,5754,0,60,26.15,1,540
43141970,4314197,3,2,3,2,0,1,0,2,2,6,9,0,1800,1080,2700,1620,1,5861,0,5,0,1,540
43201440,4320144,3,3,3,1,3,2,0,2,1,9,9,0,1800,1080,2700,1620,1,4241,0,149,0,1,540
43311090,4331109,3,2,3,1,1,2,0,2,1,6,9,0,1800,1080,1900,1140,1,5062,0,5,1.63,1,60
43331751,4333175,3,3,3,1,1,1,1,1,0,3,9,0,1800,1080,2700,1620,1,4818,2,60,60.43,1,540
43331810,4333181,3,3,1,1,2,2,0,2,1,8,8,0,1800,1080,2230,1368,0,5629,0,90,67.11,1,270
43362650,4336265,3,0,0,3,0,0,0,0,3,7,9,0,1800,1080,2700,1620,1,6463,1,5,1.13,1,540
43491160,4349116,3,4,3,4,0,1,0,0,4,5,9,0,1800,1080,2700,1620,1,5645,0,30,25.52,1,540
43491161,4349116,3,4,3,4,0,1,1,0,3,3,9,0,1800,1080,2700,1620,1,5645,3,30,25.52,1,540
44121061,4412106,4,2,1,0,1,1,1,0,0,9,9,0,1800,1080,2010,1216,1,5632,0,15,4.58,1,130
44122000,4412200,4,3,2,2,0,2,0,2,2,3,9,0,1800,1080,2700,1620,1,5491,0,30,13.11,1,540
44221520,4422152,4,4,1,2,0,2,0,0,2,4,9,0,1800,1080,2000,1200,1,5708,0,30,23.77,1,120
44351461,4435146,4,3,3,2,0,2,1,1,2,6,9,0,1800,1080,2700,1620,1,5671,1,35,7.68,1,540
44481090,4448109,4,3,2,0,0,2,0,2,0,5,9,0,1800,1080,2130,1308,0,5611,0,45,9.02,1,210
45051240,4505124,5,3,3,1,1,1,0,2,1,4,3,0,1800,1080,1850,1160,0,5611,0,10,,1,50
45150140,4515014,5,2,3,1,0,1,0,2,1,8,3,0,1800,1080,1830,1128,0,5664,0,9,1.68,1,30
45150141,4515014,5,2,3,1,0,1,1,0,1,2,3,0,1800,1080,1830,1128,0,5664,3,9,1.68,1,30
45171010,4517101,5,2,2,1,0,2,0,2,1,5,9,0,1800,1080,2700,1620,1,5752,1,15,0,1,540
